b'32.914527,-117.100361,2022-7-29 21:41:58,27.81,1063.67,17.42\r,1,0\r\n'
b'32.914527,-117.100361,2022-7-29 21:41:58,27.88,1068.42,17.76\r,1,0\r\n'
b'32.914527,-117.100361,2022-7-29 21:41:58,27.81,1058.93,17.15\r,1,0\r\n'
b'32.914530,-117.100391,2022-7-29 21:42:04,27.88,1058.93,16.95\r,1,0\r\n'
b'32.914532,-117.100402,2022-7-29 21:42:06,27.88,1049.50,17.37\r,1,0\r\n'
b'32.914532,-117.100412,2022-7-29 21:42:08,27.81,1068.42,17.01\r,1,0\r\n'
b'32.914534,-117.100423,2022-7-29 21:42:10,27.81,1054.21,17.11\r,1,0\r\n'
b'32.914536,-117.100433,2022-7-29 21:42:12,27.81,1058.93,17.40\r,1,0\r\n'
b'32.914538,-117.100443,2022-7-29 21:42:14,27.88,1058.93,17.56\r,1,0\r\n'
b'32.914542,-117.100453,2022-7-29 21:42:16,27.81,1063.67,17.00\r,1,0\r\n'
b'32.914542,-117.100453,2022-7-29 21:42:16,27.81,1054.21,17.20\r,1,0\r\n'
b'32.914561,-117.100475,2022-7-29 21:42:22,27.81,1056.71,16.96\r,1,0\r\n'
b'32.914574,-117.100480,2022-7-29 21:42:26,27.88,1063.67,17.30\r,1,0\r\n'
b'32.914574,-117.100480,2022-7-29 21:42:26,27.81,1068.42,17.24\r,1,0\r\n'
b'32.914586,-117.100475,2022-7-29 21:42:30,27.94,1063.67,17.16\r,1,0\r\n'
b'32.914586,-117.100475,2022-7-29 21:42:30,27.81,1069.68,17.08\r,1,0\r\n'
b'32.914591,-117.100475,2022-7-29 21:42:34,27.88,1058.93,17.10\r,1,0\r\n'
b'32.914591,-117.100475,2022-7-29 21:42:34,27.81,1063.67,17.06\r,1,0\r\n'
b'32.914591,-117.100475,2022-7-29 21:42:34,27.81,1054.21,16.82\r,1,0\r\n'
b'32.914596,-117.100472,2022-7-29 21:42:40,27.75,1063.67,16.83\r,1,0\r\n'
b'32.914597,-117.100471,2022-7-29 21:42:42,27.88,1063.67,16.96\r,1,0\r\n'
b'32.914599,-117.100470,2022-7-29 21:42:44,27.81,1058.93,16.92\r,1,0\r\n'
b'32.914601,-117.100468,2022-7-29 21:42:46,27.88,1068.42,16.87\r,1,0\r\n'
b'32.914604,-117.100467,2022-7-29 21:42:48,27.81,1058.93,16.81\r,1,0\r\n'
b'32.914608,-117.100465,2022-7-29 21:42:50,27.88,1044.80,16.81\r,1,0\r\n'
b'32.914611,-117.100464,2022-7-29 21:42:52,27.88,1063.67,16.70\r,1,0\r\n'
b'32.914611,-117.100464,2022-7-29 21:42:52,27.88,1061.44,16.82\r,1,0\r\n'
b'32.914617,-117.100461,2022-7-29 21:42:58,27.81,1073.18,16.44\r,1,0\r\n'
b'32.914617,-117.100461,2022-7-29 21:42:58,27.75,1061.44,16.65\r,1,0\r\n'
b'32.914620,-117.100460,2022-7-29 21:43:02,27.81,1056.71,16.44\r,1,0\r\n'
b'32.914625,-117.100458,2022-7-29 21:43:06,27.94,1058.93,16.42\r,1,0\r\n'
b'32.914625,-117.100458,2022-7-29 21:43:06,27.81,1069.68,16.29\r,1,0\r\n'
b'32.914628,-117.100452,2022-7-29 21:43:10,27.88,1063.67,16.23\r,1,0\r\n'
